gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,62,1,1,08-Feb-2017 22:42:59,0
2,61,1,2,08-Feb-2017 22:44:18,0.000914351851851852
3,62,1,3,08-Feb-2017 22:45:25,0.00168981481481481
4,68,1,4,08-Feb-2017 22:46:33,0.00247685185185185
5,63,1,5,08-Feb-2017 22:47:42,0.00327546296296296
6,65,2,1,19-Feb-2017 14:44:21,10.6676157407407
7,66,2,2,19-Feb-2017 14:45:29,10.6684027777778
8,NaN,2,3,19-Feb-2017 14:46:36,10.6691782407407
9,65,2,4,19-Feb-2017 14:47:41,10.6699305555556
10,65,2,5,19-Feb-2017 14:48:49,10.6707175925926
11,69,2,6,19-Feb-2017 14:50:00,10.6715393518519
12,69,2,7,19-Feb-2017 14:51:06,10.6723032407407
13,65,3,1,28-Feb-2017 18:52:06,19.8396643518519
14,69,3,2,28-Feb-2017 18:54:12,19.8411226851852
15,70,3,3,28-Feb-2017 18:55:17,19.841875
16,68,3,4,28-Feb-2017 18:57:15,19.8432407407407
17,70,3,5,28-Feb-2017 18:58:22,19.8440162037037
18,70,3,6,28-Feb-2017 18:59:37,19.8448842592593
19,67,4,1,08-Mar-2017 22:54:29,28.0079861111111
20,66,4,2,08-Mar-2017 22:56:27,28.0093518518519
21,69,4,3,08-Mar-2017 22:58:11,28.0105555555556
22,68,4,4,08-Mar-2017 22:59:27,28.0114351851852
23,65,5,1,16-Mar-2017 17:11:46,35.7699884259259
24,70,5,2,16-Mar-2017 17:12:57,35.7708101851852
25,67,5,3,16-Mar-2017 17:14:36,35.7719560185185
26,68,5,4,16-Mar-2017 17:15:43,35.7727314814815
27,68,5,5,16-Mar-2017 17:16:49,35.7734953703704
28,66,6,1,26-Mar-2017 16:33:11,45.7431944444444
29,69,6,2,26-Mar-2017 16:34:17,45.7439583333333
30,69,7,1,26-Mar-2017 18:03:45,45.806087962963
31,70,7,2,26-Mar-2017 18:05:40,45.8074189814815
32,72,7,3,26-Mar-2017 18:07:12,45.8084837962963
33,71,7,4,26-Mar-2017 18:08:17,45.8092361111111
34,69,8,1,03-Apr-2017 17:26:39,53.7803240740741
35,74,8,2,03-Apr-2017 17:27:44,53.7810763888889
36,69,8,3,03-Apr-2017 17:28:48,53.7818171296296
37,74,8,4,03-Apr-2017 17:30:08,53.7827430555556
38,73,8,5,03-Apr-2017 17:31:16,53.7835300925926
39,73,8,6,03-Apr-2017 17:32:23,53.7843055555556
40,70,9,1,25-Apr-2017 22:48:29,76.0038194444445
41,71,9,2,25-Apr-2017 22:49:38,76.0046180555556
42,74,9,3,25-Apr-2017 22:50:42,76.0053587962963
43,72,9,4,25-Apr-2017 22:51:46,76.006099537037
44,68,9,5,25-Apr-2017 22:52:53,76.006875
45,71,9,6,25-Apr-2017 22:53:57,76.0076157407407
46,69,10,1,12-May-2017 23:14:15,93.021712962963
47,71,10,2,12-May-2017 23:15:19,93.0224537037037
48,71,10,3,12-May-2017 23:16:27,93.0232407407407
49,71,10,4,12-May-2017 23:17:32,93.0239930555556
50,68,10,5,12-May-2017 23:18:36,93.0247337962963
51,71,10,6,12-May-2017 23:19:38,93.0254513888889
